observed_on,scientific_name,common_name,location,class_name,lat,lon,country,country_code
2025-08-14,Bombus,Bumble Bees,"43.1706116667,-80.2682716667",Bumble_Bees,43.1706116667,-80.2682716667,Canada,CA
2025-08-02,Bombus terrestris,Buff-tailed Bumble Bee,"53.2410066667,-2.1337633333",Buff-tailed_Bumble_Bee,53.2410066667,-2.1337633333,United Kingdom,GB
2025-08-02,Bombus,Bumble Bees,"53.2417383333,-2.1338383333",Bumble_Bees,53.2417383333,-2.1338383333,United Kingdom,GB
2025-08-02,Bombus pascuorum,Common Carder Bumble Bee,"53.2319066667,-2.1399816667",Common_Carder_Bumble_Bee,53.2319066667,-2.1399816667,United Kingdom,GB
2025-08-14,Bombus humilis,Brown-banded Carder-Bumble bee,"48.2157363889,16.3542346944",Brown-banded_Carder-Bumble_bee,48.2157363889,16.3542346944,Austria,AT
2025-06-07,Bombus ardens,Fire-tailed Bumble Bee,"38.1911872786,128.0742901457",Fire-tailed_Bumble_Bee,38.1911872786,128.0742901457,South Korea,KR
2025-08-14,Bombus soroeensis,Broken-belted Bumble Bee,"56.8463383333,13.2764",Broken-belted_Bumble_Bee,56.8463383333,13.2764,Sweden,SE
2025-08-14,Bombus impatiens,Common Eastern Bumble Bee,"43.1707833333,-80.26822",Common_Eastern_Bumble_Bee,43.1707833333,-80.26822,Canada,CA
2025-08-14,Bombus bimaculatus,Two-spotted Bumble Bee,"44.3079416667,-71.21723",Two-spotted_Bumble_Bee,44.3079416667,-71.21723,United States,US
2025-08-14,Bombus,Bumble Bees,"53.7538233333,-0.4255565",Bumble_Bees,53.7538233333,-0.4255565,United Kingdom,GB
2025-08-02,Bombus pascuorum,Common Carder Bumble Bee,"53.2711833333,-2.2641316667",Common_Carder_Bumble_Bee,53.2711833333,-2.2641316667,United Kingdom,GB
2025-08-14,Bombus sylvarum,Shrill Carder-Bumble bee,"51.5738672808,11.774005365",Shrill_Carder-Bumble_bee,51.5738672808,11.774005365,Germany,DE
2025-08-14,Bombus impatiens,Common Eastern Bumble Bee,"43.1707466667,-80.2682033333",Common_Eastern_Bumble_Bee,43.1707466667,-80.2682033333,Canada,CA
2025-08-11,Bombus lapidarius,Red-tailed Bumble Bee,"53.2311629575,-2.8888131605",Red-tailed_Bumble_Bee,53.2311629575,-2.8888131605,United Kingdom,GB
2025-07-30,Bombus lapidarius,Red-tailed Bumble Bee,"51.4288486,-0.2645642997",Red-tailed_Bumble_Bee,51.4288486,-0.2645642997,United Kingdom,GB
2025-08-06,Bombus,Bumble Bees,"44.78315305,-110.4453946167",Bumble_Bees,44.78315305,-110.4453946167,United States,US
2025-08-06,Bombus,Bumble Bees,"44.7830784167,-110.44561105",Bumble_Bees,44.7830784167,-110.44561105,United States,US
2025-08-06,Bombus,Bumble Bees,"44.7829647333,-110.4457078833",Bumble_Bees,44.7829647333,-110.4457078833,United States,US
2025-08-09,Bombus impatiens,Common Eastern Bumble Bee,"49.2707448923,-123.1978049456",Common_Eastern_Bumble_Bee,49.2707448923,-123.1978049456,Canada,CA
2025-08-14,Bombus lapidarius,Red-tailed Bumble Bee,,Red-tailed_Bumble_Bee,,,Unknown,UNK
2025-08-14,Bombus lapponicus,Lapland Bumble Bee,"69.8635425125,27.0081197843",Lapland_Bumble_Bee,69.8635425125,27.0081197843,Finland,FI
2025-08-14,Bombus terrestris,Buff-tailed Bumble Bee,"69.8633248269,27.008953616",Buff-tailed_Bumble_Bee,69.8633248269,27.008953616,Finland,FI
2025-08-14,Bombus jonellus,Heath Bumble Bee,"69.8632914698,27.0089391991",Heath_Bumble_Bee,69.8632914698,27.0089391991,Finland,FI
2025-08-05,Bombus,Bumble Bees,"44.52462785,-110.84097785",Bumble_Bees,44.52462785,-110.84097785,United States,US
2025-08-14,Bombus,Bumble Bees,"52.9239615997,-1.2099387997",Bumble_Bees,52.9239615997,-1.2099387997,United Kingdom,GB
2025-08-14,Bombus borealis,Northern Amber Bumble Bee,"44.4774444444,-64.6346444444",Northern_Amber_Bumble_Bee,44.4774444444,-64.6346444444,Canada,CA
2025-08-14,Bombus pensylvanicus,American Bumble Bee,"32.680349349,-95.5268388614",American_Bumble_Bee,32.680349349,-95.5268388614,United States,US
2025-08-14,Bombus pascuorum,Common Carder Bumble Bee,"52.5764716667,-2.1640833333",Common_Carder_Bumble_Bee,52.5764716667,-2.1640833333,United Kingdom,GB
2025-08-04,Bombus,Bumble Bees,"44.5624333333,-110.31159",Bumble_Bees,44.5624333333,-110.31159,United States,US
2025-08-14,Bombus impatiens,Common Eastern Bumble Bee,"39.9545283333,-75.1852633333",Common_Eastern_Bumble_Bee,39.9545283333,-75.1852633333,United States,US
2025-08-14,Bombus,Bumble Bees,"56.1614477,10.15768699",Bumble_Bees,56.1614477,10.15768699,Denmark,DK
2025-08-14,Bombus,Bumble Bees,"41.26498486,-73.7112519055",Bumble_Bees,41.26498486,-73.7112519055,United States,US
2025-08-14,Bombus impatiens,Common Eastern Bumble Bee,"41.2470449341,-73.7817353593",Common_Eastern_Bumble_Bee,41.2470449341,-73.7817353593,United States,US
2025-08-14,Bombus lapidarius,Red-tailed Bumble Bee,"56.1610881002,10.1602369174",Red-tailed_Bumble_Bee,56.1610881002,10.1602369174,Denmark,DK
2025-08-14,Bombus,Bumble Bees,"56.1610931411,10.1602419466",Bumble_Bees,56.1610931411,10.1602419466,Denmark,DK
2025-08-14,Bombus lapidarius,Red-tailed Bumble Bee,"51.1797969648,-1.827659905",Red-tailed_Bumble_Bee,51.1797969648,-1.827659905,United Kingdom,GB
2025-08-11,Bombus pensylvanicus,American Bumble Bee,"32.407865,-96.1752469722",American_Bumble_Bee,32.407865,-96.1752469722,United States,US
2025-08-14,Bombus terrestris,Buff-tailed Bumble Bee,"56.0748912244,38.0127700791",Buff-tailed_Bumble_Bee,56.0748912244,38.0127700791,Russia,RU
2025-08-14,Bombus,,"51.4974924843,-0.0594652444",,51.4974924843,-0.0594652444,United Kingdom,GB
2025-08-14,Bombus lapidarius,Red-tailed Bumble Bee,"56.1612359677,10.1602868736",Red-tailed_Bumble_Bee,56.1612359677,10.1602868736,Denmark,DK
2025-08-14,Bombus pascuorum,Common Carder Bumble Bee,"51.540787553,-0.4563531654",Common_Carder_Bumble_Bee,51.540787553,-0.4563531654,United Kingdom,GB
2025-08-14,Bombus pensylvanicus,American Bumble Bee,"32.93605,-96.688605",American_Bumble_Bee,32.93605,-96.688605,United States,US
2025-08-14,Bombus pascuorum,Common Carder Bumble Bee,"56.16118743,10.15941753",Common_Carder_Bumble_Bee,56.16118743,10.15941753,Denmark,DK
2025-07-30,Bombus pascuorum,Common Carder Bumble Bee,"51.4288842997,-0.2634935997",Common_Carder_Bumble_Bee,51.4288842997,-0.2634935997,United Kingdom,GB
2025-08-02,Bombus pascuorum,Common Carder Bumble Bee,"50.3993305556,14.8749597222",Common_Carder_Bumble_Bee,50.3993305556,14.8749597222,Czechia,CZ
2025-06-01,Bombus terrestris,Buff-tailed Bumble Bee,"44.7144692343,20.5581557759",Buff-tailed_Bumble_Bee,44.7144692343,20.5581557759,Serbia,RS
2025-07-18,Bombus terrestris,Buff-tailed Bumble Bee,"51.4369317,-0.2520801997",Buff-tailed_Bumble_Bee,51.4369317,-0.2520801997,United Kingdom,GB
2025-07-18,Bombus pascuorum,Common Carder Bumble Bee,"51.4369317,-0.2520801997",Common_Carder_Bumble_Bee,51.4369317,-0.2520801997,United Kingdom,GB
2025-08-14,Bombus lapidarius,Red-tailed Bumble Bee,"50.6443555556,-2.4200416667",Red-tailed_Bumble_Bee,50.6443555556,-2.4200416667,United Kingdom,GB
2025-07-02,Bombus pratorum,Early Bumble Bee,"51.4050782997,-0.2995766",Early_Bumble_Bee,51.4050782997,-0.2995766,United Kingdom,GB
2025-07-30,Bombus vosnesenskii,Yellow-faced Bumble Bee,"47.6323833333,-122.3104333333",Yellow-faced_Bumble_Bee,47.6323833333,-122.3104333333,United States,US
2025-07-30,Bombus,Bumble Bees,"50.8354803,7.7649769",Bumble_Bees,50.8354803,7.7649769,Germany,DE
2025-08-12,Bombus,Bumble Bees,"52.1421576868,1.0782029771",Bumble_Bees,52.1421576868,1.0782029771,United Kingdom,GB
2025-08-13,Bombus pascuorum,Common Carder Bumble Bee,"55.3054046389,58.1207313333",Common_Carder_Bumble_Bee,55.3054046389,58.1207313333,Russia,RU
2025-08-14,Bombus terrestris,Buff-tailed Bumble Bee,"51.0420055703,-3.2119533106",Buff-tailed_Bumble_Bee,51.0420055703,-3.2119533106,United Kingdom,GB
2025-07-29,Bombus vosnesenskii,Yellow-faced Bumble Bee,"47.631244445,-122.3144722217",Yellow-faced_Bumble_Bee,47.631244445,-122.3144722217,United States,US
2025-08-02,Bombus vancouverensis nearcticus,Nearctic Bumble Bee,"49.193226347,-117.627981475",Nearctic_Bumble_Bee,49.193226347,-117.627981475,Canada,CA
2025-08-13,Bombus pascuorum,Common Carder Bumble Bee,"50.1837277778,13.9179638889",Common_Carder_Bumble_Bee,50.1837277778,13.9179638889,Czechia,CZ
2025-08-13,Bombus lapidarius,Red-tailed Bumble Bee,"50.1837388889,13.9175972222",Red-tailed_Bumble_Bee,50.1837388889,13.9175972222,Czechia,CZ
2025-08-07,Bombus,Bumble Bees,"37.9574161079,-119.2498204932",Bumble_Bees,37.9574161079,-119.2498204932,United States,US
2025-08-13,Bombus,Bumble Bees,"63.4074299997,-19.04896",Bumble_Bees,63.4074299997,-19.04896,Iceland,IS
2025-08-13,Bombus vancouverensis,Vancouver Bumble Bee,"46.9144783333,-121.6431116667",Vancouver_Bumble_Bee,46.9144783333,-121.6431116667,United States,US
2025-08-13,Bombus lucorum,White-tailed Bumble Bee,"61.279316079,35.5261940137",White-tailed_Bumble_Bee,61.279316079,35.5261940137,Russia,RU
2025-08-09,Bombus,Bumble Bees,"36.6681333333,-118.4000333333",Bumble_Bees,36.6681333333,-118.4000333333,United States,US
2025-08-09,Bombus,Bumble Bees,"36.6700383333,-118.4004666667",Bumble_Bees,36.6700383333,-118.4004666667,United States,US
2025-08-13,Bombus,Bumble Bees,"42.1026833333,-76.95705",Bumble_Bees,42.1026833333,-76.95705,United States,US
2025-08-09,Bombus vancouverensis,Vancouver Bumble Bee,"42.0806471667,-122.7289366667",Vancouver_Bumble_Bee,42.0806471667,-122.7289366667,United States,US
2025-08-12,Bombus vosnesenskii,Yellow-faced Bumble Bee,"42.8358033333,-124.5617966667",Yellow-faced_Bumble_Bee,42.8358033333,-124.5617966667,United States,US
2025-08-13,Bombus,Bumble Bees,"41.2272250014,-95.8233547879",Bumble_Bees,41.2272250014,-95.8233547879,United States,US
2025-08-13,Bombus occidentalis,Western Bumble Bee,"46.8754533333,-121.5184466667",Western_Bumble_Bee,46.8754533333,-121.5184466667,United States,US
2025-08-13,Bombus flavifrons,Yellow-fronted Bumble Bee,"48.5361134144,-122.8587912091",Yellow-fronted_Bumble_Bee,48.5361134144,-122.8587912091,United States,US
2025-08-13,Bombus huntii,Hunt's Bumble Bee,"48.4736666667,-120.1782",Hunt's_Bumble_Bee,48.4736666667,-120.1782,United States,US
2025-08-13,Bombus,Bumble Bees,"42.7770815,-78.8310555",Bumble_Bees,42.7770815,-78.8310555,United States,US
2025-08-13,Bombus rufocinctus,Red-belted Bumble Bee,"43.0377701517,-87.930630386",Red-belted_Bumble_Bee,43.0377701517,-87.930630386,United States,US
2025-08-13,Bombus,Bumble Bees,"42.7784020002,-78.8327682763",Bumble_Bees,42.7784020002,-78.8327682763,United States,US
2025-08-13,Bombus auricomus,Black-and-gold Bumble Bee,"41.6064027778,-83.5893805556",Black-and-gold_Bumble_Bee,41.6064027778,-83.5893805556,United States,US
2025-07-30,Bombus,Bumble Bees,"37.9892383333,-122.793245",Bumble_Bees,37.9892383333,-122.793245,United States,US
2025-07-25,Bombus,Bumble Bees,"40.0375511828,-75.6041056468",Bumble_Bees,40.0375511828,-75.6041056468,United States,US
2025-07-30,Bombus,Bumble Bees,"37.948425,-122.7549283333",Bumble_Bees,37.948425,-122.7549283333,United States,US
2025-08-12,Bombus griseocollis,Brown-belted Bumble Bee,"43.3630666,-80.9826394",Brown-belted_Bumble_Bee,43.3630666,-80.9826394,Canada,CA
2025-08-08,Bombus impatiens,Common Eastern Bumble Bee,"49.3634180867,-123.3184998074",Common_Eastern_Bumble_Bee,49.3634180867,-123.3184998074,Canada,CA
2025-08-13,Bombus pensylvanicus,American Bumble Bee,"30.3837292,-97.0257698799",American_Bumble_Bee,30.3837292,-97.0257698799,United States,US
2025-08-13,Bombus impatiens,Common Eastern Bumble Bee,"43.25057,-77.4696583333",Common_Eastern_Bumble_Bee,43.25057,-77.4696583333,United States,US
2025-08-13,Bombus impatiens,Common Eastern Bumble Bee,"44.0223528333,-79.79245",Common_Eastern_Bumble_Bee,44.0223528333,-79.79245,Canada,CA
2025-08-13,Bombus impatiens,Common Eastern Bumble Bee,"44.0223666667,-79.7924633333",Common_Eastern_Bumble_Bee,44.0223666667,-79.7924633333,Canada,CA
2025-08-13,Bombus huntii,Hunt's Bumble Bee,"40.5137138889,-105.0283222222",Hunt's_Bumble_Bee,40.5137138889,-105.0283222222,United States,US
2025-08-13,Bombus flavifrons,Yellow-fronted Bumble Bee,"61.2158,-149.885575",Yellow-fronted_Bumble_Bee,61.2158,-149.885575,United States,US
2025-07-31,Bombus griseocollis,Brown-belted Bumble Bee,"45.1483734019,-93.1568451242",Brown-belted_Bumble_Bee,45.1483734019,-93.1568451242,United States,US
2025-07-31,Bombus impatiens,Common Eastern Bumble Bee,"45.0914945,-93.1631305",Common_Eastern_Bumble_Bee,45.0914945,-93.1631305,United States,US
2025-08-13,Bombus vosnesenskii,Yellow-faced Bumble Bee,"47.6560083,-122.0485836997",Yellow-faced_Bumble_Bee,47.6560083,-122.0485836997,United States,US
2025-08-13,Bombus impatiens,Common Eastern Bumble Bee,"42.2862972222,-83.7468555556",Common_Eastern_Bumble_Bee,42.2862972222,-83.7468555556,United States,US
2025-08-13,Bombus impatiens,Common Eastern Bumble Bee,"41.7098459443,-86.8812953308",Common_Eastern_Bumble_Bee,41.7098459443,-86.8812953308,United States,US
2025-08-09,Bombus vosnesenskii,Yellow-faced Bumble Bee,"49.3572896222,-123.2234311134",Yellow-faced_Bumble_Bee,49.3572896222,-123.2234311134,Canada,CA
2025-08-09,Bombus,Bumble Bees,"49.3299193113,-123.2948941245",Bumble_Bees,49.3299193113,-123.2948941245,Canada,CA
2025-08-13,Bombus impatiens,Common Eastern Bumble Bee,"42.0136958872,-80.3336845499",Common_Eastern_Bumble_Bee,42.0136958872,-80.3336845499,United States,US
2025-08-13,Bombus,Bumble Bees,"39.6033419997,-104.8836960997",Bumble_Bees,39.6033419997,-104.8836960997,United States,US
2025-08-12,Bombus borealis,Northern Amber Bumble Bee,"44.4955057997,-71.9544307997",Northern_Amber_Bumble_Bee,44.4955057997,-71.9544307997,United States,US
2025-07-31,Bombus griseocollis,Brown-belted Bumble Bee,"45.0918221667,-93.1631083333",Brown-belted_Bumble_Bee,45.0918221667,-93.1631083333,United States,US
2025-08-03,Bombus,Bumble Bees,"41.3565905997,-70.5041133997",Bumble_Bees,41.3565905997,-70.5041133997,United States,US
2025-07-31,Bombus rufocinctus,Red-belted Bumble Bee,"45.0917638333,-93.1628195",Red-belted_Bumble_Bee,45.0917638333,-93.1628195,United States,US
2025-07-31,Bombus citrinus,Lemon Cuckoo Bumble Bee,"45.0918388333,-93.1626666667",Lemon_Cuckoo_Bumble_Bee,45.0918388333,-93.1626666667,United States,US
2025-08-10,Bombus pascuorum,Common Carder Bumble Bee,"47.8439175076,8.346216696",Common_Carder_Bumble_Bee,47.8439175076,8.346216696,Germany,DE
2025-08-10,Bombus pascuorum floralis,,"47.8439175076,8.346216696",,47.8439175076,8.346216696,Germany,DE
2025-08-10,Bombus pascuorum,Common Carder Bumble Bee,"47.8439175076,8.346216696",Common_Carder_Bumble_Bee,47.8439175076,8.346216696,Germany,DE
2025-08-13,Bombus ternarius,Tricolored Bumble Bee,"46.3167083333,-84.0952694444",Tricolored_Bumble_Bee,46.3167083333,-84.0952694444,Canada,CA
2025-08-09,Bombus lucorum,White-tailed Bumble Bee,"47.8398063963,8.3744576267",White-tailed_Bumble_Bee,47.8398063963,8.3744576267,Germany,DE
2025-08-09,Bombus lapidarius,Red-tailed Bumble Bee,"47.8435494,8.35850546",Red-tailed_Bumble_Bee,47.8435494,8.35850546,Germany,DE
2025-08-09,Bombus pascuorum,Common Carder Bumble Bee,"47.8430488691,8.3503309004",Common_Carder_Bumble_Bee,47.8430488691,8.3503309004,Germany,DE
2025-07-31,Bombus citrinus,Lemon Cuckoo Bumble Bee,"45.098225,-93.1602471667",Lemon_Cuckoo_Bumble_Bee,45.098225,-93.1602471667,United States,US
2025-08-13,Bombus vosnesenskii,Yellow-faced Bumble Bee,"38.1272861667,-122.1876",Yellow-faced_Bumble_Bee,38.1272861667,-122.1876,United States,US
2025-08-09,Bombus occidentalis,Western Bumble Bee,"40.5547250589,-111.6439104356",Western_Bumble_Bee,40.5547250589,-111.6439104356,United States,US
2025-08-13,Bombus pensylvanicus,American Bumble Bee,"35.3492883333,-97.4232783333",American_Bumble_Bee,35.3492883333,-97.4232783333,United States,US
2025-08-13,Bombus vancouverensis vancouverensis,Vancouver Island Bumble Bee,"48.4305116667,-122.8354416667",Vancouver_Island_Bumble_Bee,48.4305116667,-122.8354416667,United States,US
2025-08-13,Bombus rufocinctus,Red-belted Bumble Bee,"44.990391,-93.5126669",Red-belted_Bumble_Bee,44.990391,-93.5126669,United States,US
2025-08-13,Bombus pensylvanicus,American Bumble Bee,"35.3498466667,-97.4220883333",American_Bumble_Bee,35.3498466667,-97.4220883333,United States,US
2025-08-13,Bombus griseocollis,Brown-belted Bumble Bee,"43.540438034,-72.4012839988",Brown-belted_Bumble_Bee,43.540438034,-72.4012839988,United States,US
2025-08-13,Bombus impatiens,Common Eastern Bumble Bee,"43.540438034,-72.4012839988",Common_Eastern_Bumble_Bee,43.540438034,-72.4012839988,United States,US
2025-02-14,Bombus pauloensis,Paulista Bumble Bee,"-34.8446378,-56.200748",Paulista_Bumble_Bee,-34.8446378,-56.200748,Uruguay,UY
2025-08-13,Bombus pascuorum,Common Carder Bumble Bee,"52.0298805,-4.8372366667",Common_Carder_Bumble_Bee,52.0298805,-4.8372366667,United Kingdom,GB
2025-07-19,Bombus bimaculatus,Two-spotted Bumble Bee,"43.6807166667,-79.3824638889",Two-spotted_Bumble_Bee,43.6807166667,-79.3824638889,Canada,CA
2025-08-13,Bombus vosnesenskii,Yellow-faced Bumble Bee,"38.1272305,-122.1910333333",Yellow-faced_Bumble_Bee,38.1272305,-122.1910333333,United States,US
2025-08-13,Bombus terricola,Yellow-banded Bumble Bee,"46.1827734537,-62.631383948",Yellow-banded_Bumble_Bee,46.1827734537,-62.631383948,Canada,CA
2025-08-13,Bombus ternarius,Tricolored Bumble Bee,"46.183117472,-62.631958276",Tricolored_Bumble_Bee,46.183117472,-62.631958276,Canada,CA
2025-08-08,Bombus,Bumble Bees,"53.4489988271,-113.5514734399",Bumble_Bees,53.4489988271,-113.5514734399,Canada,CA
2025-08-13,Bombus,Bumble Bees,"37.6341283333,-118.9729216667",Bumble_Bees,37.6341283333,-118.9729216667,United States,US
2025-08-13,Bombus,Bumble Bees,"37.6341366667,-118.9729166667",Bumble_Bees,37.6341366667,-118.9729166667,United States,US
2025-08-13,Bombus,Bumble Bees,"36.2369977328,-94.1690616484",Bumble_Bees,36.2369977328,-94.1690616484,United States,US
2025-08-13,Bombus impatiens,Common Eastern Bumble Bee,"38.886325,-76.9938583333",Common_Eastern_Bumble_Bee,38.886325,-76.9938583333,United States,US
2025-08-13,Bombus,Bumble Bees,"37.63358,-118.9742366667",Bumble_Bees,37.63358,-118.9742366667,United States,US
2025-08-13,Bombus,Bumble Bees,"37.63378,-118.9739616667",Bumble_Bees,37.63378,-118.9739616667,United States,US
2025-08-13,Bombus vancouverensis,Vancouver Bumble Bee,"37.63332,-118.9757383333",Vancouver_Bumble_Bee,37.63332,-118.9757383333,United States,US
2025-08-13,Bombus,Bumble Bees,"37.6330916667,-118.9765166667",Bumble_Bees,37.6330916667,-118.9765166667,United States,US
2025-08-13,Bombus pascuorum,Common Carder Bumble Bee,"51.5737833333,0.5235666667",Common_Carder_Bumble_Bee,51.5737833333,0.5235666667,United Kingdom,GB
2025-08-02,Bombus griseocollis,Brown-belted Bumble Bee,"41.943516927,-70.4979648535",Brown-belted_Bumble_Bee,41.943516927,-70.4979648535,United States,US
2025-08-02,Bombus impatiens,Common Eastern Bumble Bee,"41.8214504928,-70.4699778081",Common_Eastern_Bumble_Bee,41.8214504928,-70.4699778081,United States,US
2025-08-02,Bombus griseocollis,Brown-belted Bumble Bee,"41.8873921762,-70.5314916816",Brown-belted_Bumble_Bee,41.8873921762,-70.5314916816,United States,US
2025-08-13,Bombus pascuorum,Common Carder Bumble Bee,"51.5778283333,0.5234283333",Common_Carder_Bumble_Bee,51.5778283333,0.5234283333,United Kingdom,GB
2025-08-13,Bombus ternarius,Tricolored Bumble Bee,"46.29042539,-85.9653887601",Tricolored_Bumble_Bee,46.29042539,-85.9653887601,United States,US
2025-08-13,Bombus griseocollis,Brown-belted Bumble Bee,"46.28331395,-85.9594406101",Brown-belted_Bumble_Bee,46.28331395,-85.9594406101,United States,US
2025-08-13,Bombus terrestris,Buff-tailed Bumble Bee,"51.577825,0.5234466667",Buff-tailed_Bumble_Bee,51.577825,0.5234466667,United Kingdom,GB
2025-08-13,Bombus lapidarius,Red-tailed Bumble Bee,"51.577825,0.5234416667",Red-tailed_Bumble_Bee,51.577825,0.5234416667,United Kingdom,GB
2025-08-13,Bombus griseocollis,Brown-belted Bumble Bee,"42.9938556997,-81.1523286",Brown-belted_Bumble_Bee,42.9938556997,-81.1523286,Canada,CA
2025-08-13,Bombus citrinus,Lemon Cuckoo Bumble Bee,"42.9938556997,-81.1523286",Lemon_Cuckoo_Bumble_Bee,42.9938556997,-81.1523286,Canada,CA
2025-08-13,Bombus pascuorum,Common Carder Bumble Bee,"51.57968,0.5234916667",Common_Carder_Bumble_Bee,51.57968,0.5234916667,United Kingdom,GB
